seed,window_index,group,start,true_class,predicted_class,rank,channel,topic,subsystem,abs_shap
0,287,14,928.0,External Position,External Position,6,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.18943090719070038
0,287,14,928.0,External Position,External Position,7,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.16897643224949085
0,287,14,928.0,External Position,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.155830028342731
0,287,14,928.0,External Position,External Position,9,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.1545883357230585
0,287,14,928.0,External Position,External Position,10,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.15350918042790326
0,288,14,936.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.2981001082721761
0,288,14,936.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.3912043008115723
0,288,14,936.0,External Position,External Position,3,estimator_status.pos_test_ratio,estimator_status,Global Position,0.31985850793923165
0,288,14,936.0,External Position,External Position,4,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.24578134086346928
0,288,14,936.0,External Position,External Position,5,estimator_status.pos_vert_accuracy,estimator_status,Altitude,0.2209783420947786
0,288,14,936.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.20470383771133432
0,288,14,936.0,External Position,External Position,7,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.19338452079361554
0,288,14,936.0,External Position,External Position,8,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.17481699541488777
0,288,14,936.0,External Position,External Position,9,rate_ctrl_status.pitchspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.15232234016280013
0,288,14,936.0,External Position,External Position,10,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.15176642844396737
0,289,14,944.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.315679301491429
0,289,14,944.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.3543022920901352
0,289,14,944.0,External Position,External Position,3,estimator_status.pos_test_ratio,estimator_status,Global Position,0.33428355975369006
0,289,14,944.0,External Position,External Position,4,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.25298433862179454
0,289,14,944.0,External Position,External Position,5,estimator_status.pos_vert_accuracy,estimator_status,Altitude,0.24338641711261647
0,289,14,944.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.207631645584608
0,289,14,944.0,External Position,External Position,7,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.19159030905741914
0,289,14,944.0,External Position,External Position,8,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.18293680273404542
0,289,14,944.0,External Position,External Position,9,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.16489958369808955
0,289,14,944.0,External Position,External Position,10,rate_ctrl_status.pitchspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.14787306712153575
0,290,15,168.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.3995493727651047
0,290,15,168.0,External Position,External Position,2,estimator_status.pos_test_ratio,estimator_status,Global Position,0.34848748184662004
0,290,15,168.0,External Position,External Position,3,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.33963136246282605
0,290,15,168.0,External Position,External Position,4,estimator_status.hgt_test_ratio,estimator_status,Altitude,0.3103193325433163
0,290,15,168.0,External Position,External Position,5,estimator_status.pos_vert_accuracy,estimator_status,Altitude,0.20977602462959885
0,290,15,168.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.19702611655378002
0,290,15,168.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.19119649747457468
0,290,15,168.0,External Position,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.18909905310103114
0,290,15,168.0,External Position,External Position,9,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.16992795513480757
0,290,15,168.0,External Position,External Position,10,vehicle_vision_position.y,vehicle_vision_position,External Position,0.1414541810543704
0,291,15,176.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.3897615418354743
0,291,15,176.0,External Position,External Position,2,estimator_status.pos_test_ratio,estimator_status,Global Position,0.3524727265880489
0,291,15,176.0,External Position,External Position,3,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.33021076685800554
0,291,15,176.0,External Position,External Position,4,estimator_status.hgt_test_ratio,estimator_status,Altitude,0.29214212491461733
0,291,15,176.0,External Position,External Position,5,estimator_status.pos_vert_accuracy,estimator_status,Altitude,0.2114950529989531
0,291,15,176.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.21030025465639915
0,291,15,176.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.19181167021371592
0,291,15,176.0,External Position,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.1903489694696439
0,291,15,176.0,External Position,External Position,9,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.17701502205292685
0,291,15,176.0,External Position,External Position,10,vehicle_vision_position.y,vehicle_vision_position,External Position,0.14453376479748611
0,292,15,184.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.354073296537473
0,292,15,184.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.32711864795033474
0,292,15,184.0,External Position,External Position,3,estimator_status.pos_test_ratio,estimator_status,Global Position,0.3267609573519744
0,292,15,184.0,External Position,External Position,4,estimator_status.hgt_test_ratio,estimator_status,Altitude,0.29895827461757885
0,292,15,184.0,External Position,External Position,5,estimator_status.pos_vert_accuracy,estimator_status,Altitude,0.21474149969881212
0,292,15,184.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.18744919609616384
0,292,15,184.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.1874419252368489
0,292,15,184.0,External Position,External Position,8,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.18493732632429344
0,292,15,184.0,External Position,External Position,9,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.17815061820678504
0,292,15,184.0,External Position,External Position,10,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.16845235042552661
0,293,15,192.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.3202262052500289
0,293,15,192.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.3456349851733554
0,293,15,192.0,External Position,External Position,3,estimator_status.pos_test_ratio,estimator_status,Global Position,0.32879710159636605
0,293,15,192.0,External Position,External Position,4,estimator_status.hgt_test_ratio,estimator_status,Altitude,0.32327464347651197
0,293,15,192.0,External Position,External Position,5,estimator_status.pos_vert_accuracy,estimator_status,Altitude,0.22410469756053078
0,293,15,192.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.20178494304554137
0,293,15,192.0,External Position,External Position,7,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.18839512641388415
0,293,15,192.0,External Position,External Position,8,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.18028357122504618
0,293,15,192.0,External Position,External Position,9,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.17942422121704482
0,293,15,192.0,External Position,External Position,10,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.17680514966052335
0,294,15,200.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.3279548266925447
0,294,15,200.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.3508689383020857
0,294,15,200.0,External Position,External Position,3,estimator_status.pos_test_ratio,estimator_status,Global Position,0.32978638609625366
0,294,15,200.0,External Position,External Position,4,estimator_status.hgt_test_ratio,estimator_status,Altitude,0.31567727385289196
0,294,15,200.0,External Position,External Position,5,estimator_status.pos_vert_accuracy,estimator_status,Altitude,0.2293669780428226
0,294,15,200.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.20049788194558046
0,294,15,200.0,External Position,External Position,7,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.18787546380305176
0,294,15,200.0,External Position,External Position,8,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.18273020484911717
0,294,15,200.0,External Position,External Position,9,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.18179530051246084
0,294,15,200.0,External Position,External Position,10,manual_control_setpoint.y,manual_control_setpoint,Global Position,0.17254496175729728
0,1507,28,1016.0,Altitude,External Position,1,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,1.0008533227546936
0,1507,28,1016.0,Altitude,External Position,2,vehicle_local_position.eph,vehicle_local_position,Global Position,0.6346672495472625
0,1507,28,1016.0,Altitude,External Position,3,estimator_status.hgt_test_ratio,estimator_status,Altitude,0.5832975229761131
0,1507,28,1016.0,Altitude,External Position,4,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,0.41281647842602487
0,1507,28,1016.0,Altitude,External Position,5,estimator_status.pos_vert_accuracy,estimator_status,Altitude,0.2614842158159935
0,1507,28,1016.0,Altitude,External Position,6,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.23841635186633703
0,1507,28,1016.0,Altitude,External Position,7,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,0.23627741503267471
0,1507,28,1016.0,Altitude,External Position,8,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.22253442188202024
0,1507,28,1016.0,Altitude,External Position,9,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.2196688770212273
0,1507,28,1016.0,Altitude,External Position,10,estimator_status.pos_test_ratio,estimator_status,Global Position,0.21125727216307208
0,1508,28,1024.0,Altitude,External Position,1,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.996012651878211
0,1508,28,1024.0,Altitude,External Position,2,vehicle_local_position.eph,vehicle_local_position,Global Position,0.6302345458355666
0,1508,28,1024.0,Altitude,External Position,3,estimator_status.hgt_test_ratio,estimator_status,Altitude,0.5877427471337793
0,1508,28,1024.0,Altitude,External Position,4,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,0.4067845120263868
0,1508,28,1024.0,Altitude,External Position,5,estimator_status.pos_vert_accuracy,estimator_status,Altitude,0.25366436227246725
