log_key,relative_path,status,size_bytes,start_timestamp_us,end_timestamp_us,duration_s,aligned_rows,topic_count,numeric_channel_count,annotation_classes,anomaly_interval_count,parse_error
2019-01-25/17_29_58,ulg_files/2019-01-25/17_29_58.ulg,usable,7708302,208058963,382884251,174.825288,1749,20,81,Global Position,2,
2019-01-25/17_38_05,ulg_files/2019-01-25/17_38_05.ulg,usable,4159967,306552018,400854255,94.302237,944,20,85,Normal,0,
2019-01-25/17_44_04,ulg_files/2019-01-25/17_44_04.ulg,usable,4533679,211470103,313974638,102.504535,1026,20,81,Normal,0,
2019-01-25/17_50_15,ulg_files/2019-01-25/17_50_15.ulg,usable,2063952,263770693,310092703,46.32201,464,20,81,Uncategorized,0,
2019-01-25/17_51_46,ulg_files/2019-01-25/17_51_46.ulg,usable,1375960,37545484,67805804,30.26032,303,20,81,Uncategorized,0,
2019-01-25/17_54_48,ulg_files/2019-01-25/17_54_48.ulg,usable,6402879,145298840,291225943,145.927103,1460,20,85,Normal,0,
2019-01-25/17_59_53,ulg_files/2019-01-25/17_59_53.ulg,usable,4555387,124799143,228385241,103.586098,1036,20,85,Normal,0,
2019-01-28/15_14_24,ulg_files/2019-01-28/15_14_24.ulg,usable,3290109,789751961,863997877,74.245916,743,20,86,Uncategorized,0,
2019-01-28/15_17_31,ulg_files/2019-01-28/15_17_31.ulg,usable,2556026,38369485,96911126,58.541641,586,20,87,Normal,0,
2019-01-28/15_24_45,ulg_files/2019-01-28/15_24_45.ulg,usable,4684208,292982249,400205853,107.223604,1073,20,86,Normal,0,
2019-01-28/15_31_46,ulg_files/2019-01-28/15_31_46.ulg,usable,12488144,179091545,452934269,273.842724,2739,20,87,Normal,0,
2019-01-28/15_46_35,ulg_files/2019-01-28/15_46_35.ulg,usable,14581457,386712779,708215004,321.502225,3216,20,88,Normal,0,
2019-01-28/16_03_07,ulg_files/2019-01-28/16_03_07.ulg,usable,2758951,500854358,564860101,64.005743,641,20,82,Uncategorized,0,
2019-01-28/16_06_14,ulg_files/2019-01-28/16_06_14.ulg,usable,2528877,72456762,132958023,60.501261,606,20,85,Uncategorized,0,
2019-01-28/16_10_47,ulg_files/2019-01-28/16_10_47.ulg,usable,1420200,190315548,222219067,31.903519,320,20,92,External Position,1,
2019-01-28/16_17_47,ulg_files/2019-01-28/16_17_47.ulg,usable,1610300,80479951,114985486,34.505535,346,20,86,Normal,0,
2019-01-28/16_23_00,ulg_files/2019-01-28/16_23_00.ulg,usable,1220661,128044350,156263421,28.219071,283,20,90,External Position,2,
2019-01-28/16_26_32,ulg_files/2019-01-28/16_26_32.ulg,usable,1620562,99467900,137041478,37.573578,376,20,90,External Position,2,
2019-01-29/16_41_14,ulg_files/2019-01-29/16_41_14.ulg,usable,2965815,408417676,475463825,67.046149,671,20,82,Normal,0,
2019-01-29/16_45_53,ulg_files/2019-01-29/16_45_53.ulg,usable,1561426,185647109,219417619,33.77051,338,20,86,Normal,0,
2019-01-29/16_51_22,ulg_files/2019-01-29/16_51_22.ulg,usable,6660141,253240601,397640317,144.399716,1444,20,86,Normal,0,
2019-01-29/17_01_15,ulg_files/2019-01-29/17_01_15.ulg,usable,3359001,101389831,175243276,73.853445,739,20,86,Normal,0,
2019-01-29/17_13_53,ulg_files/2019-01-29/17_13_53.ulg,usable,3771020,140516798,234014999,93.498201,935,20,92,Normal,0,
2019-01-29/17_18_55,ulg_files/2019-01-29/17_18_55.ulg,usable,1123814,169596721,196190796,26.594075,266,20,91,External Position,1,
2019-01-29/17_23_03,ulg_files/2019-01-29/17_23_03.ulg,usable,12306927,103376231,378459884,275.083653,2751,20,86,Normal,0,
2019-01-29/17_37_45,ulg_files/2019-01-29/17_37_45.ulg,usable,9365544,514531966,728879557,214.347591,2144,20,86,Altitude,2,
2019-01-29/17_48_31,ulg_files/2019-01-29/17_48_31.ulg,usable,11583977,138653953,397529698,258.875745,2589,20,87,Normal,0,
2019-01-29/17_58_35,ulg_files/2019-01-29/17_58_35.ulg,usable,11313600,298278321,550965503,252.687182,2527,20,86,Normal,0,
2019-01-29/18_07_30,ulg_files/2019-01-29/18_07_30.ulg,usable,11550569,163800130,421118211,257.318081,2574,20,88,Normal,0,
2019-01-29/18_17_27,ulg_files/2019-01-29/18_17_27.ulg,usable,5362484,249958475,369348625,119.39015,1194,20,88,Normal,0,
2019-01-30/17_25_53,ulg_files/2019-01-30/17_25_53.ulg,usable,12326907,109446387,381264324,271.817937,2719,20,88,Normal,0,
2019-01-30/17_35_02,ulg_files/2019-01-30/17_35_02.ulg,usable,12218956,92198238,362351908,270.15367,2702,20,86,Normal,0,
2019-01-30/17_42_03,ulg_files/2019-01-30/17_42_03.ulg,usable,6805262,92915157,242804969,149.889812,1499,20,88,Normal,0,
2019-01-30/17_51_14,ulg_files/2019-01-30/17_51_14.ulg,usable,12589007,101697535,379025060,277.327525,2774,20,87,Normal,0,
2019-01-30/18_04_15,ulg_files/2019-01-30/18_04_15.ulg,usable,5145260,142131210,257026464,114.895254,1149,20,91,Normal,0,
2019-01-30/18_07_38,ulg_files/2019-01-30/18_07_38.ulg,usable,3775739,43615819,127449859,83.83404,839,20,92,External Position,1,
2019-01-30/18_12_09,ulg_files/2019-01-30/18_12_09.ulg,usable,1740702,60749282,98895255,38.145973,382,20,93,External Position,1,
2019-01-30/18_15_57,ulg_files/2019-01-30/18_15_57.ulg,usable,2505344,61826321,117070550,55.244229,553,20,93,Normal,0,
2019-01-30/18_18_17,ulg_files/2019-01-30/18_18_17.ulg,usable,2406560,28364858,82044647,53.679789,537,20,93,Normal,0,
2019-01-30/18_21_23,ulg_files/2019-01-30/18_21_23.ulg,usable,2590470,23644863,81169621,57.524758,576,20,94,External Position,1,
2019-01-30/18_32_48,ulg_files/2019-01-30/18_32_48.ulg,usable,8423322,69466445,257608491,188.142046,1882,20,82,Normal,0,
2019-01-30/18_34_02,ulg_files/2019-01-30/18_34_02.ulg,usable,3861590,136610907,223039294,86.428387,865,20,95,Global Position,3,
2019-01-31/16_32_26,ulg_files/2019-01-31/16_32_26.ulg,usable,2552222,329412855,387326436,57.913581,580,20,91,External Position,1,
2019-01-31/16_37_13,ulg_files/2019-01-31/16_37_13.ulg,usable,4274187,183744755,281862353,98.117598,982,20,82,Normal,0,
2019-01-31/16_41_44,ulg_files/2019-01-31/16_41_44.ulg,usable,1711878,146775439,185315815,38.540376,386,20,90,External Position,1,
2019-01-31/16_48_38,ulg_files/2019-01-31/16_48_38.ulg,usable,6804469,310419663,467170636,156.750973,1568,20,94,Normal,0,
2019-01-31/16_55_09,ulg_files/2019-01-31/16_55_09.ulg,usable,2371015,84604146,138936004,54.331858,544,20,91,Normal,0,
2019-01-31/16_58_10,ulg_files/2019-01-31/16_58_10.ulg,usable,2090666,60250226,107740409,47.490183,475,20,93,Normal,0,
2019-01-31/17_02_23,ulg_files/2019-01-31/17_02_23.ulg,usable,1730962,115450314,154520652,39.070338,391,20,93,Normal,0,
2019-01-31/17_12_34,ulg_files/2019-01-31/17_12_34.ulg,usable,6430909,153122023,300675462,147.553439,1476,20,86,Normal,0,
2019-01-31/17_19_54,ulg_files/2019-01-31/17_19_54.ulg,usable,4488328,48422007,151362278,102.940271,1030,20,85,Normal,0,
2019-01-31/17_23_21,ulg_files/2019-01-31/17_23_21.ulg,usable,3507967,73868060,153902716,80.034656,801,20,85,Normal,0,
2019-01-31/17_26_14,ulg_files/2019-01-31/17_26_14.ulg,usable,1566166,35300517,70083570,34.783053,348,20,85,Normal,0,
2019-01-31/17_28_48,ulg_files/2019-01-31/17_28_48.ulg,usable,3457989,108679613,187922515,79.242902,793,20,85,Normal,0,
2019-01-31/17_31_39,ulg_files/2019-01-31/17_31_39.ulg,usable,6418638,66204969,214578071,148.373102,1484,20,85,Normal,0,
2019-01-31/17_37_50,ulg_files/2019-01-31/17_37_50.ulg,usable,3988222,126800112,217996669,91.196557,912,20,82,Normal,0,
2019-01-31/17_40_52,ulg_files/2019-01-31/17_40_52.ulg,usable,2011152,69966207,115836497,45.87029,459,20,86,Normal,0,
2019-01-31/17_42_41,ulg_files/2019-01-31/17_42_41.ulg,usable,1673891,46076750,83933715,37.856965,379,20,85,Normal,0,
2019-01-31/17_44_30,ulg_files/2019-01-31/17_44_30.ulg,usable,5083092,57935101,173743079,115.807978,1159,20,81,Normal,0,
2019-01-31/17_49_08,ulg_files/2019-01-31/17_49_08.ulg,usable,9001495,146357389,347141499,200.78411,2008,20,91,External Position,1,
2019-01-31/17_56_00,ulg_files/2019-01-31/17_56_00.ulg,usable,12068448,145009854,412705646,267.695792,2677,20,87,Normal,0,
2019-01-31/18_04_39,ulg_files/2019-01-31/18_04_39.ulg,usable,12263103,58760653,330458850,271.698197,2717,20,85,Normal,0,
2019-01-31/18_11_56,ulg_files/2019-01-31/18_11_56.ulg,usable,3237101,75243915,146959523,71.715608,718,20,86,Normal,0,
2019-02-01/17_35_12,ulg_files/2019-02-01/17_35_12.ulg,usable,11521330,604582018,859144679,254.562661,2546,20,85,Normal,0,
2019-02-01/17_42_55,ulg_files/2019-02-01/17_42_55.ulg,usable,13369456,105364483,419412047,314.047564,3141,20,86,Mechanical,3,
2019-02-01/18_02_58,ulg_files/2019-02-01/18_02_58.ulg,usable,12225693,370501976,638762416,268.26044,2683,20,85,Normal,0,
2019-02-01/18_15_04,ulg_files/2019-02-01/18_15_04.ulg,usable,11661073,330623126,586544759,255.921633,2560,20,85,Normal,0,
2019-02-01/18_26_04,ulg_files/2019-02-01/18_26_04.ulg,usable,12046649,271134434,534999196,263.864762,2639,20,86,Normal,0,
2019-02-01/18_35_27,ulg_files/2019-02-01/18_35_27.ulg,usable,7319867,71456070,237556341,166.100271,1662,20,89,Mechanical,1,
2019-02-05/10_15_24,ulg_files/2019-02-05/10_15_24.ulg,usable,11880144,540798692,802373157,261.574465,2616,20,85,Normal,0,
2019-02-05/10_30_25,ulg_files/2019-02-05/10_30_25.ulg,usable,11954179,71192870,335523158,264.330288,2644,20,85,Normal,0,
2019-02-05/10_48_27,ulg_files/2019-02-05/10_48_27.ulg,usable,1978303,259186774,303632055,44.445281,445,20,91,Normal,0,
2019-02-05/10_53_17,ulg_files/2019-02-05/10_53_17.ulg,usable,11214928,130195081,390462808,260.267727,2603,20,85,Normal,0,
2019-02-05/11_01_09,ulg_files/2019-02-05/11_01_09.ulg,usable,5932460,145671096,283738094,138.066998,1381,20,86,Altitude,1,
2019-02-05/11_07_14,ulg_files/2019-02-05/11_07_14.ulg,usable,11349999,130152181,393797870,263.645689,2637,20,86,Normal,0,
2019-02-05/11_16_29,ulg_files/2019-02-05/11_16_29.ulg,usable,6912949,185611789,346175043,160.563254,1606,20,87,Normal,0,
2019-02-05/11_25_38,ulg_files/2019-02-05/11_25_38.ulg,usable,11131077,272127956,530439667,258.311711,2584,20,86,Normal,0,
2019-02-05/11_35_05,ulg_files/2019-02-05/11_35_05.ulg,usable,17657110,219530533,637404877,417.874344,4179,20,87,Altitude|Mechanical,4,
2019-02-06/07_46_01,ulg_files/2019-02-06/07_46_01.ulg,usable,11437209,265795117,531637631,265.842514,2659,20,85,Normal,0,
2019-02-06/07_57_05,ulg_files/2019-02-06/07_57_05.ulg,usable,2074937,232768385,282679532,49.911147,500,20,85,Altitude,1,
2019-02-06/07_59_29,ulg_files/2019-02-06/07_59_29.ulg,usable,911622,18032644,41818858,23.786214,238,20,87,Uncategorized,0,
2019-02-08/07_29_57,ulg_files/2019-02-08/07_29_57.ulg,usable,11303886,185875538,448402765,262.527227,2626,20,87,Normal,0,
2019-02-08/07_40_45,ulg_files/2019-02-08/07_40_45.ulg,usable,1909453,170476213,215626848,45.150635,452,20,86,Normal,0,
2019-02-08/07_45_39,ulg_files/2019-02-08/07_45_39.ulg,usable,3635565,61790129,148624808,86.834679,869,20,86,Normal,0,
2019-02-08/07_53_34,ulg_files/2019-02-08/07_53_34.ulg,usable,3470459,278607881,361416491,82.80861,829,20,87,Normal,0,
2019-02-08/08_00_53,ulg_files/2019-02-08/08_00_53.ulg,usable,1187602,307154034,335252867,28.098833,281,20,90,External Position,1,
2019-02-08/08_06_46,ulg_files/2019-02-08/08_06_46.ulg,usable,11258344,268935758,537080901,268.145143,2682,20,88,Normal,0,
2019-02-08/08_18_14,ulg_files/2019-02-08/08_18_14.ulg,usable,3418302,173921934,255435856,81.513922,816,20,86,Normal,0,
2019-02-08/08_29_45,ulg_files/2019-02-08/08_29_45.ulg,usable,3337158,135416311,215174444,79.758133,798,20,86,Normal,0,
2019-02-08/08_40_10,ulg_files/2019-02-08/08_40_10.ulg,usable,11384338,378563960,649302607,270.738647,2708,20,88,Normal,0,
2019-02-08/08_49_45,ulg_files/2019-02-08/08_49_45.ulg,usable,4801816,206693561,326569843,119.876282,1199,20,87,Normal,0,
2019-02-08/08_53_46,ulg_files/2019-02-08/08_53_46.ulg,usable,11584986,90024102,365445260,275.421158,2755,20,88,Normal,0,
2019-02-08/09_07_22,ulg_files/2019-02-08/09_07_22.ulg,usable,11630943,434207628,711287299,277.079671,2771,20,86,Normal,0,
2019-02-11/10_20_38,ulg_files/2019-02-11/10_20_38.ulg,usable,11526194,153814692,428090470,274.275778,2743,20,85,Normal,0,
2019-02-11/10_37_23,ulg_files/2019-02-11/10_37_23.ulg,usable,11178043,538708666,804383768,265.675102,2657,20,87,Normal,0,
2019-02-11/10_52_28,ulg_files/2019-02-11/10_52_28.ulg,usable,11361186,203312312,473357028,270.044716,2701,20,86,Normal,0,
2019-02-11/11_01_12,ulg_files/2019-02-11/11_01_12.ulg,usable,9470863,78632954,305387544,226.75459,2268,20,91,External Position,3,
2019-02-12/07_30_03,ulg_files/2019-02-12/07_30_03.ulg,usable,997508,116974224,139867800,22.893576,229,20,85,Uncategorized,0,
2019-02-12/07_33_49,ulg_files/2019-02-12/07_33_49.ulg,usable,11303974,168032715,430170238,262.137523,2622,20,86,Normal,0,
2019-02-12/07_45_03,ulg_files/2019-02-12/07_45_03.ulg,usable,11480307,230698047,496873881,266.175834,2662,20,86,Normal,0,
2019-02-12/07_52_53,ulg_files/2019-02-12/07_52_53.ulg,usable,6111240,136381039,278280265,141.899226,1419,20,86,Normal,0,
2019-02-12/07_59_34,ulg_files/2019-02-12/07_59_34.ulg,usable,11015980,183670293,439059632,255.389339,2554,20,87,Normal,0,
2019-02-12/08_10_21,ulg_files/2019-02-12/08_10_21.ulg,usable,13971793,117171253,475658867,358.487614,3585,20,86,Uncategorized,0,
2019-02-12/08_17_40,ulg_files/2019-02-12/08_17_40.ulg,usable,4245343,38605569,141606203,103.000634,1031,20,82,Normal,0,
2019-02-12/08_20_16,ulg_files/2019-02-12/08_20_16.ulg,usable,786577,39294076,60838462,21.544386,216,16,49,Uncategorized,0,
2019-02-12/08_24_14,ulg_files/2019-02-12/08_24_14.ulg,usable,4405393,179803328,286613722,106.810394,1069,20,86,External Position,1,
2019-02-12/08_26_49,ulg_files/2019-02-12/08_26_49.ulg,usable,2222560,334374165,387481634,53.107469,532,20,91,Normal,0,
2019-02-12/08_31_24,ulg_files/2019-02-12/08_31_24.ulg,usable,4004953,117309106,213352370,96.043264,961,20,88,External Position,2,
2019-02-12/08_36_32,ulg_files/2019-02-12/08_36_32.ulg,usable,1843255,125896965,169761121,43.864156,439,20,87,Normal,0,
2019-02-13/07_31_42,ulg_files/2019-02-13/07_31_42.ulg,usable,3082755,49933108,121330470,71.397362,714,20,87,Normal,0,
2019-02-13/07_36_10,ulg_files/2019-02-13/07_36_10.ulg,usable,4710567,159488234,268790495,109.302261,1094,20,87,Normal,0,
2019-02-13/07_41_19,ulg_files/2019-02-13/07_41_19.ulg,usable,3037341,105158118,175709133,70.551015,706,20,86,Normal,0,
2019-02-13/07_45_23,ulg_files/2019-02-13/07_45_23.ulg,usable,11738576,70872538,353450926,282.578388,2826,20,86,External Position,1,
2019-02-13/08_00_31,ulg_files/2019-02-13/08_00_31.ulg,usable,5744902,593419507,726504656,133.085149,1331,20,88,Normal,0,
2019-02-13/08_10_10,ulg_files/2019-02-13/08_10_10.ulg,usable,6693745,127391968,282764291,155.372323,1554,20,90,External Position,1,
2019-02-13/08_17_28,ulg_files/2019-02-13/08_17_28.ulg,usable,10470772,110446221,356766866,246.320645,2464,20,89,Normal,0,
2019-02-13/08_28_09,ulg_files/2019-02-13/08_28_09.ulg,usable,4680441,106539217,214872310,108.333093,1084,20,87,Normal,0,
2019-02-13/08_35_39,ulg_files/2019-02-13/08_35_39.ulg,usable,9974621,111974316,343080346,231.10603,2312,20,85,Normal,0,
2019-02-13/08_44_32,ulg_files/2019-02-13/08_44_32.ulg,usable,11563125,65444642,333674654,268.230012,2683,20,86,Normal,0,
2019-02-13/08_57_07,ulg_files/2019-02-13/08_57_07.ulg,usable,14209485,287487579,616997654,329.510075,3296,20,85,Normal,0,
2019-02-13/09_11_41,ulg_files/2019-02-13/09_11_41.ulg,usable,2349278,106844336,162450227,55.605891,557,20,81,Normal,0,
2019-02-13/09_13_35,ulg_files/2019-02-13/09_13_35.ulg,usable,5251193,42395239,164385180,121.989941,1220,20,87,Normal,0,
2019-02-14/07_31_47,ulg_files/2019-02-14/07_31_47.ulg,usable,14827679,304446274,648584470,344.138196,3442,20,89,Normal,0,
2019-02-14/07_48_57,ulg_files/2019-02-14/07_48_57.ulg,usable,15181809,114031856,472695775,358.663919,3587,20,89,Normal,0,
2019-02-14/07_59_35,ulg_files/2019-02-14/07_59_35.ulg,usable,1759878,70399131,111780256,41.381125,414,20,86,Normal,0,
2019-02-14/08_01_30,ulg_files/2019-02-14/08_01_30.ulg,usable,2545920,42090881,103028120,60.937239,610,20,91,Uncategorized,0,
2019-02-14/08_05_34,ulg_files/2019-02-14/08_05_34.ulg,usable,1433582,87991124,121933871,33.942747,340,20,85,External Position,1,
2019-02-14/08_09_04,ulg_files/2019-02-14/08_09_04.ulg,usable,1690363,88853888,128719045,39.865157,399,20,86,Normal,0,
2019-02-14/08_11_59,ulg_files/2019-02-14/08_11_59.ulg,usable,7696581,54082675,233686263,179.603588,1797,20,88,External Position,1,
2019-02-14/08_19_39,ulg_files/2019-02-14/08_19_39.ulg,usable,2168961,59946108,111425102,51.478994,515,20,86,Normal,0,
2019-02-14/08_23_31,ulg_files/2019-02-14/08_23_31.ulg,usable,1042565,69018713,93026358,24.007645,241,20,86,Uncategorized,0,
2019-02-14/08_26_35,ulg_files/2019-02-14/08_26_35.ulg,usable,1413720,79606631,113281149,33.674518,337,20,84,Uncategorized,0,
2019-02-14/08_31_15,ulg_files/2019-02-14/08_31_15.ulg,usable,3195306,104104188,180327876,76.223688,763,20,91,External Position,1,
2019-02-14/08_36_56,ulg_files/2019-02-14/08_36_56.ulg,usable,2627691,145732485,208185150,62.452665,625,20,85,Normal,0,
2019-02-14/08_41_47,ulg_files/2019-02-14/08_41_47.ulg,usable,2423196,75981757,133204217,57.22246,573,20,86,Normal,0,
2019-02-14/08_45_35,ulg_files/2019-02-14/08_45_35.ulg,usable,13809704,103862844,424483245,320.620401,3207,20,85,Normal,0,
2019-02-14/08_56_46,ulg_files/2019-02-14/08_56_46.ulg,usable,14519562,119361592,458838262,339.47667,3395,20,91,External Position,1,
2019-02-15/07_57_34,ulg_files/2019-02-15/07_57_34.ulg,usable,6874292,293422258,460672464,167.250206,1673,20,90,Normal,0,
2019-02-15/08_04_17,ulg_files/2019-02-15/08_04_17.ulg,usable,8042421,183957445,370692174,186.734729,1868,20,91,Normal,0,
2019-02-15/08_12_14,ulg_files/2019-02-15/08_12_14.ulg,usable,3807366,193189908,281640807,88.450899,885,20,87,Normal,0,
2019-02-15/08_17_11,ulg_files/2019-02-15/08_17_11.ulg,usable,1256553,490075204,519275267,29.200063,293,20,87,Normal,0,
2019-02-15/08_20_11,ulg_files/2019-02-15/08_20_11.ulg,usable,11562189,58572831,326265671,267.69284,2677,20,87,Normal,0,
2019-02-15/08_29_18,ulg_files/2019-02-15/08_29_18.ulg,usable,7701435,136091958,314241539,178.149581,1782,20,88,Mechanical,1,
2019-02-15/08_39_35,ulg_files/2019-02-15/08_39_35.ulg,usable,13871527,103887203,425186285,321.299082,3213,20,88,Normal,0,
2019-02-15/08_49_02,ulg_files/2019-02-15/08_49_02.ulg,usable,13548754,109628558,423350781,313.722223,3138,20,88,Normal,0,
2019-02-15/08_58_31,ulg_files/2019-02-15/08_58_31.ulg,usable,13007060,88594492,389997834,301.403342,3015,20,86,Normal,0,
2019-02-15/09_10_05,ulg_files/2019-02-15/09_10_05.ulg,usable,1394710,89374267,122416625,33.042358,331,20,85,Normal,0,
2019-02-15/09_13_20,ulg_files/2019-02-15/09_13_20.ulg,usable,6279122,32055074,184605466,152.550392,1526,20,86,Normal,0,
2019-02-15/09_15_54,ulg_files/2019-02-15/09_15_54.ulg,usable,2452541,186840237,245757617,58.91738,590,20,85,Altitude,1,
2019-02-18/07_32_19,ulg_files/2019-02-18/07_32_19.ulg,usable,8496249,329220969,526707188,197.486219,1975,20,89,Normal,0,
2019-02-18/07_38_14,ulg_files/2019-02-18/07_38_14.ulg,usable,13695091,94228719,412134645,317.905926,3180,20,86,Normal,0,
2019-02-18/07_52_56,ulg_files/2019-02-18/07_52_56.ulg,usable,13369995,276029501,585701998,309.672497,3097,20,87,Normal,0,
2019-02-18/08_08_01,ulg_files/2019-02-18/08_08_01.ulg,usable,4952774,62552148,177263117,114.710969,1148,20,88,Normal,0,
2019-02-19/08_25_03,ulg_files/2019-02-19/08_25_03.ulg,usable,13580707,114292507,429063994,314.771487,3148,20,87,Normal,0,
2019-02-19/08_34_26,ulg_files/2019-02-19/08_34_26.ulg,usable,14392297,140545066,474251018,333.705952,3338,20,87,Normal,0,
2019-02-19/08_44_41,ulg_files/2019-02-19/08_44_41.ulg,usable,12524447,170256525,460404485,290.14796,2902,20,88,Normal,0,
2019-02-19/08_54_26,ulg_files/2019-02-19/08_54_26.ulg,usable,13323186,141069162,449739001,308.669839,3087,20,87,Normal,0,
2019-02-19/09_04_09,ulg_files/2019-02-19/09_04_09.ulg,usable,13348848,178298154,487612965,309.314811,3094,20,87,Normal,0,
2019-02-19/09_12_10,ulg_files/2019-02-19/09_12_10.ulg,usable,8442131,66281028,262245096,195.964068,1960,20,88,Normal,0,
2019-02-20/07_33_26,ulg_files/2019-02-20/07_33_26.ulg,usable,11920039,550709950,827149221,276.439271,2765,20,86,Normal,0,
2019-02-20/07_42_02,ulg_files/2019-02-20/07_42_02.ulg,usable,12233909,59869341,343207898,283.338557,2834,20,87,Normal,0,
2019-02-20/07_52_49,ulg_files/2019-02-20/07_52_49.ulg,usable,7090309,100042742,264394633,164.351891,1644,20,88,Normal,0,
2019-02-20/08_02_43,ulg_files/2019-02-20/08_02_43.ulg,usable,8542354,238914216,436998324,198.084108,1981,20,89,Normal,0,
2019-02-20/08_10_24,ulg_files/2019-02-20/08_10_24.ulg,usable,13217720,132426423,438734396,306.307973,3064,20,88,Normal,0,
2019-02-20/08_18_45,ulg_files/2019-02-20/08_18_45.ulg,usable,7851030,83945955,265969029,182.023074,1821,20,87,Normal,0,
2019-02-20/08_24_08,ulg_files/2019-02-20/08_24_08.ulg,usable,13338504,54433064,363619848,309.186784,3092,20,88,Normal,0,
2019-02-21/07_28_38,ulg_files/2019-02-21/07_28_38.ulg,usable,12076907,93791483,373717837,279.926354,2800,20,87,Normal,0,
2019-02-21/07_39_01,ulg_files/2019-02-21/07_39_01.ulg,usable,11997921,204997074,482843997,277.846923,2779,20,88,Normal,0,
2019-02-21/07_49_00,ulg_files/2019-02-21/07_49_00.ulg,usable,9313129,64447128,290812657,226.365529,2264,20,82,Uncategorized,0,
2019-02-21/08_01_16,ulg_files/2019-02-21/08_01_16.ulg,usable,10140328,483251058,718105583,234.854525,2349,20,86,Normal,0,
2019-02-21/08_10_04,ulg_files/2019-02-21/08_10_04.ulg,usable,5474502,110785045,237447283,126.662238,1267,20,87,Normal,0,
2019-02-21/08_15_33,ulg_files/2019-02-21/08_15_33.ulg,usable,10083015,127528135,360962901,233.434766,2335,20,88,Normal,0,
2019-02-21/08_22_25,ulg_files/2019-02-21/08_22_25.ulg,usable,9110518,77942866,288827266,210.8844,2109,20,87,Normal,0,
2019-02-21/08_29_54,ulg_files/2019-02-21/08_29_54.ulg,usable,792623,84406831,106218065,21.811234,219,16,47,Uncategorized,0,
2019-02-21/08_32_55,ulg_files/2019-02-21/08_32_55.ulg,usable,893126,40112106,64753543,24.641437,247,16,48,Uncategorized,0,
2019-02-21/08_39_16,ulg_files/2019-02-21/08_39_16.ulg,usable,9291376,70835754,285879255,215.043501,2151,20,87,Normal,0,
2019-02-21/08_47_34,ulg_files/2019-02-21/08_47_34.ulg,usable,9449353,143545210,362294691,218.749481,2188,20,86,Normal,0,
2019-02-22/07_28_53,ulg_files/2019-02-22/07_28_53.ulg,usable,9504735,402589845,623151077,220.561232,2206,20,87,Normal,0,
2019-02-22/07_34_44,ulg_files/2019-02-22/07_34_44.ulg,usable,10018937,57575786,290090429,232.514643,2326,20,86,Normal,0,
2019-02-22/07_43_56,ulg_files/2019-02-22/07_43_56.ulg,usable,10488387,278680062,522162414,243.482352,2435,20,86,Normal,0,
2019-02-22/07_50_03,ulg_files/2019-02-22/07_50_03.ulg,usable,10528550,60401280,305146077,244.744797,2448,20,87,Normal,0,
2019-02-22/07_58_06,ulg_files/2019-02-22/07_58_06.ulg,usable,10538587,162798887,407255546,244.456659,2445,20,87,Normal,0,
2019-02-22/08_06_41,ulg_files/2019-02-22/08_06_41.ulg,usable,9911847,166992631,396592662,229.600031,2297,20,87,Normal,0,
2019-02-22/08_17_10,ulg_files/2019-02-22/08_17_10.ulg,usable,10139965,291871410,526652401,234.780991,2348,20,86,Normal,0,
2019-02-22/08_27_20,ulg_files/2019-02-22/08_27_20.ulg,usable,10434547,155011603,396738423,241.72682,2418,20,87,Normal,0,
2019-02-26/07_24_58,ulg_files/2019-02-26/07_24_58.ulg,usable,11839690,415900469,690511437,274.610968,2747,20,85,Normal,0,
2019-02-26/07_31_34,ulg_files/2019-02-26/07_31_34.ulg,usable,10492232,54554291,297835830,243.281539,2433,20,85,Normal,0,
2019-02-26/07_38_57,ulg_files/2019-02-26/07_38_57.ulg,usable,2740969,59809217,125583245,65.774028,658,20,82,Uncategorized,0,
2019-02-26/07_41_34,ulg_files/2019-02-26/07_41_34.ulg,usable,14675603,78412061,418429459,340.017398,3401,20,87,Normal,0,
2019-02-26/07_51_06,ulg_files/2019-02-26/07_51_06.ulg,usable,5329631,91418191,214771481,123.35329,1234,20,87,Normal,0,
2019-02-26/07_56_40,ulg_files/2019-02-26/07_56_40.ulg,usable,6025288,131114003,271184090,140.070087,1401,20,87,Normal,0,
2019-02-26/08_00_58,ulg_files/2019-02-26/08_00_58.ulg,usable,6251297,57428773,202184094,144.755321,1448,20,86,Normal,0,
2019-02-26/08_06_27,ulg_files/2019-02-26/08_06_27.ulg,usable,10617134,108789828,355038821,246.248993,2463,20,86,Normal,0,
2019-02-26/08_13_34,ulg_files/2019-02-26/08_13_34.ulg,usable,3813323,50771330,139280540,88.50921,886,20,88,Normal,0,
2019-02-26/08_17_55,ulg_files/2019-02-26/08_17_55.ulg,usable,8413147,77045874,272690349,195.644475,1957,20,85,Mechanical,3,
2019-02-26/08_24_30,ulg_files/2019-02-26/08_24_30.ulg,usable,2093168,77603436,126838709,49.235273,493,20,85,External Position|Mechanical,4,
2019-02-27/07_18_22,ulg_files/2019-02-27/07_18_22.ulg,usable,10033780,67042754,299709502,232.666748,2327,20,87,Normal,0,
2019-02-27/07_25_03,ulg_files/2019-02-27/07_25_03.ulg,usable,10381657,64610941,305219495,240.608554,2407,20,85,Normal,0,
