log_key,status,path,rows,positive_rows
2019-02-21/07_49_00,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-21__07_49_00.npz,2264,0
2019-02-21/08_01_16,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-21__08_01_16.npz,2349,0
2019-02-21/08_10_04,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-21__08_10_04.npz,1267,0
2019-02-21/08_15_33,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-21__08_15_33.npz,2335,0
2019-02-21/08_22_25,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-21__08_22_25.npz,2109,0
2019-02-21/08_29_54,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-21__08_29_54.npz,219,0
2019-02-21/08_32_55,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-21__08_32_55.npz,247,0
2019-02-21/08_39_16,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-21__08_39_16.npz,2151,0
2019-02-21/08_47_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-21__08_47_34.npz,2188,0
2019-02-22/07_28_53,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-22__07_28_53.npz,2206,0
2019-02-22/07_34_44,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-22__07_34_44.npz,2326,0
2019-02-22/07_43_56,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-22__07_43_56.npz,2435,0
2019-02-22/07_50_03,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-22__07_50_03.npz,2448,0
2019-02-22/07_58_06,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-22__07_58_06.npz,2445,0
2019-02-22/08_06_41,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-22__08_06_41.npz,2297,0
2019-02-22/08_17_10,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-22__08_17_10.npz,2348,0
2019-02-22/08_27_20,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-22__08_27_20.npz,2418,0
2019-02-26/07_24_58,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-26__07_24_58.npz,2747,0
2019-02-26/07_31_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-26__07_31_34.npz,2433,0
2019-02-26/07_38_57,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-26__07_38_57.npz,658,0
2019-02-26/07_41_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-26__07_41_34.npz,3401,0
2019-02-26/07_51_06,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-26__07_51_06.npz,1234,0
2019-02-26/07_56_40,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-26__07_56_40.npz,1401,0
2019-02-26/08_00_58,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-26__08_00_58.npz,1448,0
2019-02-26/08_06_27,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-26__08_06_27.npz,2463,0
2019-02-26/08_13_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-26__08_13_34.npz,886,0
2019-02-26/08_17_55,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-26__08_17_55.npz,1957,186
2019-02-26/08_24_30,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-26__08_24_30.npz,493,61
2019-02-27/07_18_22,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-27__07_18_22.npz,2327,0
2019-02-27/07_25_03,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-27__07_25_03.npz,2407,0
2019-02-27/07_31_19,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-27__07_31_19.npz,2385,0
2019-02-27/07_38_04,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-27__07_38_04.npz,2488,0
2019-02-27/07_45_45,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-27__07_45_45.npz,2446,0
2019-02-27/07_53_27,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-27__07_53_27.npz,2384,0
2019-02-27/07_59_36,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-27__07_59_36.npz,1441,0
2019-02-27/08_04_00,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-27__08_04_00.npz,2400,0
2019-02-27/08_11_21,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-27__08_11_21.npz,1245,0
2019-02-28/07_34_48,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-28__07_34_48.npz,2278,0
2019-02-28/07_43_04,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-28__07_43_04.npz,2328,0
2019-02-28/07_58_52,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-28__07_58_52.npz,2289,0
2019-02-28/08_09_56,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-28__08_09_56.npz,2050,0
2019-02-28/08_23_29,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-28__08_23_29.npz,1681,0
2019-02-28/08_39_07,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-28__08_39_07.npz,8703,0
2019-02-28/09_04_44,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-28__09_04_44.npz,2343,0
2019-02-28/09_18_38,ok,D:\UAV\data\processed\p2\aligned_npz\2019-02-28__09_18_38.npz,2315,0
2019-03-01/07_16_29,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-01__07_16_29.npz,2311,0
2019-03-01/07_22_36,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-01__07_22_36.npz,2287,0
2019-03-01/07_28_18,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-01__07_28_18.npz,2361,0
2019-03-01/07_36_24,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-01__07_36_24.npz,2338,95
2019-03-01/07_45_27,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-01__07_45_27.npz,2320,0
2019-03-01/07_51_58,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-01__07_51_58.npz,2298,0
2019-03-01/07_59_35,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-01__07_59_35.npz,2277,0
2019-03-01/08_06_54,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-01__08_06_54.npz,1671,0
2019-03-04/07_27_08,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__07_27_08.npz,2104,0
2019-03-04/07_34_50,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__07_34_50.npz,1347,0
2019-03-04/07_38_42,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__07_38_42.npz,2274,0
2019-03-04/07_46_06,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__07_46_06.npz,2315,0
2019-03-04/07_56_51,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__07_56_51.npz,909,0
2019-03-04/07_58_23,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__07_58_23.npz,1434,0
2019-03-04/08_02_19,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__08_02_19.npz,963,0
2019-03-04/08_07_05,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__08_07_05.npz,1118,104
2019-03-04/08_10_05,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__08_10_05.npz,1605,149
2019-03-04/08_14_41,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__08_14_41.npz,1341,68
2019-03-04/08_18_44,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__08_18_44.npz,1199,212
2019-03-04/08_23_15,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__08_23_15.npz,1275,261
2019-03-04/08_28_37,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__08_28_37.npz,591,59
2019-03-04/08_31_08,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__08_31_08.npz,736,163
2019-03-04/08_33_41,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__08_33_41.npz,1194,276
2019-03-04/08_36_56,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__08_36_56.npz,541,56
2019-03-04/08_38_53,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__08_38_53.npz,806,171
2019-03-04/08_41_17,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__08_41_17.npz,1047,222
2019-03-04/08_44_55,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-04__08_44_55.npz,615,161
2019-03-05/07_25_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-05__07_25_14.npz,319,0
2019-03-05/07_29_30,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-05__07_29_30.npz,561,0
2019-03-05/07_32_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-05__07_32_34.npz,900,0
2019-03-05/07_36_09,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-05__07_36_09.npz,441,0
2019-03-05/07_40_49,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-05__07_40_49.npz,767,0
2019-03-05/07_44_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-05__07_44_26.npz,570,0
2019-03-05/07_47_00,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-05__07_47_00.npz,747,0
2019-03-05/07_50_02,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-05__07_50_02.npz,666,0
2019-03-05/07_53_09,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-05__07_53_09.npz,878,0
2019-03-05/07_57_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-05__07_57_26.npz,727,0
2019-03-05/08_00_16,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-05__08_00_16.npz,743,0
2019-03-06/07_23_12,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-06__07_23_12.npz,512,0
2019-03-06/07_25_51,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-06__07_25_51.npz,281,0
2019-03-06/07_28_18,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-06__07_28_18.npz,288,0
2019-03-06/07_31_11,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-06__07_31_11.npz,229,0
2019-03-06/07_33_21,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-06__07_33_21.npz,289,0
2019-03-06/07_59_53,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-06__07_59_53.npz,241,0
2019-03-06/08_02_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-06__08_02_26.npz,979,0
2019-03-06/08_08_04,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-06__08_08_04.npz,283,0
2019-03-06/08_11_47,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-06__08_11_47.npz,2354,0
2019-03-07/07_39_17,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-07__07_39_17.npz,2390,0
2019-03-07/07_52_21,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-07__07_52_21.npz,630,128
2019-03-07/08_04_50,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-07__08_04_50.npz,2272,0
2019-03-07/08_15_25,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-07__08_15_25.npz,559,0
2019-03-08/07_33_32,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-08__07_33_32.npz,2494,0
2019-03-08/07_44_36,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-08__07_44_36.npz,402,0
2019-03-08/07_50_16,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-08__07_50_16.npz,339,0
2019-03-08/07_54_39,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-08__07_54_39.npz,2304,0
2019-03-11/07_23_48,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-11__07_23_48.npz,2289,0
2019-03-11/07_31_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-11__07_31_26.npz,1591,16
2019-03-11/07_38_50,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-11__07_38_50.npz,1769,164
2019-03-11/07_46_09,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-11__07_46_09.npz,2631,0
2019-03-12/07_30_55,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-12__07_30_55.npz,2465,0
2019-03-12/07_38_42,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-12__07_38_42.npz,2714,15
2019-03-12/07_45_43,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-12__07_45_43.npz,1717,77
2019-03-12/07_55_16,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-12__07_55_16.npz,306,0
2019-03-13/07_30_37,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-13__07_30_37.npz,2664,0
2019-03-13/07_38_25,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-13__07_38_25.npz,2758,0
2019-03-13/07_48_48,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-13__07_48_48.npz,2681,0
2019-03-13/07_57_08,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-13__07_57_08.npz,2328,125
2019-03-14/07_22_11,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-14__07_22_11.npz,1369,0
2019-03-14/07_27_17,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-14__07_27_17.npz,2411,0
2019-03-15/10_49_17,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-15__10_49_17.npz,2305,0
2019-03-15/10_58_58,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-15__10_58_58.npz,2184,0
2019-03-15/11_05_20,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-15__11_05_20.npz,1578,241
2019-03-15/11_14_48,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-15__11_14_48.npz,1099,116
2019-03-15/11_19_19,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-15__11_19_19.npz,1324,37
2019-03-15/11_26_05,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-15__11_26_05.npz,1434,79
2019-03-15/11_36_46,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-15__11_36_46.npz,2356,0
2019-03-18/07_27_21,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-18__07_27_21.npz,2314,0
2019-03-18/07_41_58,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-18__07_41_58.npz,2328,0
2019-03-18/07_50_31,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-18__07_50_31.npz,2352,0
2019-03-18/07_57_03,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-18__07_57_03.npz,1366,0
2019-03-18/08_03_03,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-18__08_03_03.npz,1091,0
2019-03-18/08_06_57,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-18__08_06_57.npz,2370,0
2019-03-19/07_25_32,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-19__07_25_32.npz,1208,0
2019-03-19/07_31_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-19__07_31_26.npz,2581,0
2019-03-19/07_40_10,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-19__07_40_10.npz,2613,0
2019-03-19/07_49_49,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-19__07_49_49.npz,357,0
2019-03-19/07_53_55,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-19__07_53_55.npz,310,0
2019-03-20/07_32_29,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-20__07_32_29.npz,312,0
2019-03-20/07_34_36,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-20__07_34_36.npz,331,0
2019-03-20/07_36_56,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-20__07_36_56.npz,395,0
2019-03-20/07_40_46,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-20__07_40_46.npz,528,0
2019-03-20/07_46_11,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-20__07_46_11.npz,609,0
2019-03-20/07_51_41,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-20__07_51_41.npz,383,0
2019-03-21/08_18_18,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-21__08_18_18.npz,2365,0
2019-03-21/08_25_27,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-21__08_25_27.npz,851,0
2019-03-21/08_30_23,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-21__08_30_23.npz,2249,0
2019-03-21/08_39_22,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-21__08_39_22.npz,2265,0
2019-03-22/07_28_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-22__07_28_34.npz,725,0
2019-03-22/07_31_15,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-22__07_31_15.npz,403,0
2019-03-22/07_36_47,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-22__07_36_47.npz,2326,0
2019-03-22/07_46_23,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-22__07_46_23.npz,1829,106
2019-03-25/07_38_13,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-25__07_38_13.npz,7108,0
2019-03-25/07_56_29,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-25__07_56_29.npz,912,0
2019-03-25/08_09_37,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-25__08_09_37.npz,4363,0
2019-03-25/08_40_30,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-25__08_40_30.npz,2773,0
2019-03-26/07_39_23,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-26__07_39_23.npz,1259,0
2019-03-26/07_46_09,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-26__07_46_09.npz,451,0
2019-03-26/07_50_02,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-26__07_50_02.npz,1014,0
2019-03-26/08_06_28,ok,D:\UAV\data\processed\p2\aligned_npz\2019-03-26__08_06_28.npz,4430,0
2019-04-02/10_40_30,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-02__10_40_30.npz,1441,0
2019-04-02/10_48_41,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-02__10_48_41.npz,1877,0
2019-04-02/10_54_45,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-02__10_54_45.npz,969,0
2019-04-02/10_59_01,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-02__10_59_01.npz,1308,0
2019-04-03/10_41_21,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-03__10_41_21.npz,2175,0
2019-04-03/10_48_51,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-03__10_48_51.npz,1553,0
2019-04-03/11_02_04,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-03__11_02_04.npz,1714,0
2019-04-03/11_10_52,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-03__11_10_52.npz,282,0
2019-04-05/18_39_16,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-05__18_39_16.npz,223,0
2019-04-05/18_42_09,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-05__18_42_09.npz,215,0
2019-04-05/18_44_17,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-05__18_44_17.npz,211,0
2019-04-05/18_47_09,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-05__18_47_09.npz,208,0
2019-04-11/10_26_03,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-11__10_26_03.npz,305,0
2019-04-11/10_29_19,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-11__10_29_19.npz,331,0
2019-04-11/10_31_43,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-11__10_31_43.npz,320,0
2019-04-11/10_34_16,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-11__10_34_16.npz,296,0
2019-04-11/10_43_25,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-11__10_43_25.npz,447,0
2019-04-12/10_12_17,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-12__10_12_17.npz,259,0
2019-04-12/10_14_44,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-12__10_14_44.npz,360,0
2019-04-12/10_17_35,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-12__10_17_35.npz,305,0
2019-04-12/10_19_40,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-12__10_19_40.npz,250,0
2019-04-17/07_32_57,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-17__07_32_57.npz,555,0
2019-04-17/07_45_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-17__07_45_26.npz,1284,28
2019-04-17/07_56_36,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-17__07_56_36.npz,1426,29
2019-04-17/08_03_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-17__08_03_14.npz,1308,24
2019-04-17/08_09_54,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-17__08_09_54.npz,1350,32
2019-04-22/16_42_30,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-22__16_42_30.npz,300,0
2019-04-22/17_10_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-04-22__17_10_26.npz,311,0
2019-05-16/07_26_53,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-16__07_26_53.npz,496,0
2019-05-16/07_30_50,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-16__07_30_50.npz,3274,0
2019-05-16/07_37_03,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-16__07_37_03.npz,1654,0
2019-05-16/07_41_52,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-16__07_41_52.npz,380,0
2019-05-20/07_27_24,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-20__07_27_24.npz,948,0
2019-05-20/07_40_54,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-20__07_40_54.npz,1060,0
2019-05-20/07_46_25,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-20__07_46_25.npz,890,0
2019-05-20/07_49_24,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-20__07_49_24.npz,774,0
2019-05-20/07_53_04,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-20__07_53_04.npz,1036,0
2019-05-20/08_09_06,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-20__08_09_06.npz,1135,0
2019-05-21/07_23_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-21__07_23_26.npz,642,0
2019-05-21/07_28_09,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-21__07_28_09.npz,561,0
2019-05-21/07_40_35,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-21__07_40_35.npz,1181,479
2019-05-21/07_54_18,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-21__07_54_18.npz,1819,442
2019-05-21/08_04_49,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-21__08_04_49.npz,1239,457
2019-05-21/08_22_58,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-21__08_22_58.npz,1165,20
2019-05-23/07_24_17,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-23__07_24_17.npz,1822,0
2019-05-23/07_34_26,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-23__07_34_26.npz,1762,0
2019-05-23/07_41_00,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-23__07_41_00.npz,1614,0
2019-05-23/07_51_49,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-23__07_51_49.npz,620,0
2019-05-23/07_56_27,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-23__07_56_27.npz,470,0
2019-05-23/08_05_44,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-23__08_05_44.npz,1694,0
2019-05-24/19_04_17,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-24__19_04_17.npz,2070,0
2019-05-24/19_13_59,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-24__19_13_59.npz,784,0
2019-05-24/19_21_36,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-24__19_21_36.npz,977,0
2019-05-24/19_27_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-24__19_27_14.npz,439,0
2019-05-28/07_26_15,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-28__07_26_15.npz,1358,0
2019-05-28/07_32_34,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-28__07_32_34.npz,1289,584
2019-05-28/07_38_10,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-28__07_38_10.npz,1245,490
2019-05-28/07_45_20,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-28__07_45_20.npz,2377,0
2019-05-29/07_20_36,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-29__07_20_36.npz,1172,0
2019-05-29/07_25_24,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-29__07_25_24.npz,1419,0
2019-05-29/07_27_57,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-29__07_27_57.npz,446,0
2019-05-29/07_30_42,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-29__07_30_42.npz,752,0
2019-05-29/07_35_29,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-29__07_35_29.npz,2777,0
2019-05-31/07_33_32,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-31__07_33_32.npz,2149,0
2019-05-31/07_39_51,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-31__07_39_51.npz,2052,0
2019-05-31/07_48_14,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-31__07_48_14.npz,2263,0
2019-05-31/07_54_29,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-31__07_54_29.npz,1106,0
2019-05-31/07_58_45,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-31__07_58_45.npz,2037,0
2019-05-31/08_08_35,ok,D:\UAV\data\processed\p2\aligned_npz\2019-05-31__08_08_35.npz,731,0
2019-06-03/11_14_55,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-03__11_14_55.npz,533,0
2019-06-03/11_19_37,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-03__11_19_37.npz,801,0
2019-06-03/11_28_20,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-03__11_28_20.npz,956,0
2019-06-03/11_42_13,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-03__11_42_13.npz,764,0
2019-06-05/12_16_17,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-05__12_16_17.npz,4182,0
2019-06-05/12_28_46,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-05__12_28_46.npz,2811,0
2019-06-05/12_42_00,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-05__12_42_00.npz,2517,0
2019-06-05/12_51_47,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-05__12_51_47.npz,2163,0
2019-06-06/16_24_08,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-06__16_24_08.npz,2661,0
2019-06-06/16_37_11,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-06__16_37_11.npz,2329,0
2019-06-06/16_44_58,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-06__16_44_58.npz,2552,0
2019-06-06/16_51_53,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-06__16_51_53.npz,2387,0
2019-06-07/16_44_02,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-07__16_44_02.npz,2068,0
2019-06-07/16_57_06,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-07__16_57_06.npz,2091,0
2019-06-07/17_07_16,ok,D:\UAV\data\processed\p2\aligned_npz\2019-06-07__17_07_16.npz,2078,0
